t,x,y,vx,vy,speed,angleDeg,ekBody,epBody,armAngle,armOmega,ekTotal,epTotal,eTotal,released
4.766666666666655,1.9684243879824106,0.12,1.2085541338755048,-6.381349532733195e-08,1.2085541338755066,-3.025304250550479e-06,2.1909046417613633,3.5315999999999996,-1.1777024007556012,0.2688758512874347,3.2826467970361453,310.07796650620315,313.3606133032393,False
4.783333333333322,1.9885803794492831,0.12,1.2101280186978285,-3.7298338286066847e-07,1.210128018697886,-1.7659597444428712e-05,2.1966147324565064,3.5315999999999996,-1.1749964900756553,0.19458220752083966,3.2519647939858927,310.23389345506473,313.48585824905064,False
4.799999999999988,2.0087647897538625,0.12,1.2120674794486799,-6.651210975415501e-07,1.2120674794488624,-3.14410149602976e-05,2.2036613621062777,3.5315999999999996,-1.1735484233749793,0.11872548480741413,3.2437258223874204,310.3923009702012,313.6360267925886,False
4.816666666666655,2.02898856170665,0.12,1.2148840079957972,-8.984070038329115e-07,1.2148840079961294,-4.237024215137096e-05,2.213914729327109,3.5315999999999996,-1.1733874843873509,0.04120341484847084,3.2538692328109615,310.5498449946302,313.80371422744116,False
4.8333333333333215,2.049267750869966,0.12,1.2186681845923368,-1.0441746936525814e-06,1.218668184592784,-4.909195446064502e-05,2.2277282162080083,3.5315999999999996,-1.1745350216188044,-0.037433877560027556,3.287313615818463,310.702373007095,313.98968662291344,False
4.849999999999988,2.0696159543836274,0.12,1.223061888911993,-1.0955775897373795e-06,1.2230618889124838,-5.132362686641371e-05,2.2438205761652594,3.5315999999999996,-1.1769960592953934,-0.11599376870517536,3.3362191383442594,310.8447909992101,314.1810101375543,False
4.866666666666655,2.0900384148073097,0.12,1.2274799371644507,-1.0683323736768967e-06,1.2274799371649157,-4.986715813071835e-05,2.260060494213578,3.5315999999999996,-1.1807579965251611,-0.19322807556940805,3.3992522824351594,310.97198353839156,314.3712358208267,False
4.883333333333321,2.1105310292798616,0.12,1.2314303397587323,-9.868041505996782e-07,1.2314303397591277,-4.5913854166057884e-05,2.2746310225189212,3.5315999999999996,-1.1857968071172886,-0.26834541405909595,3.481764584305597,311.0791141321382,314.5608787164438,False
4.899999999999988,2.1310836527582917,0.12,1.234681077040892,-8.640821725876107e-07,1.2346810770411945,-4.009801604833142e-05,2.2866560430054057,3.5315999999999996,-1.1920839260999188,-0.3409603033478776,3.576767487132045,311.1620182177101,314.73878570484214,False
4.9166666666666545,2.151684219232011,0.12,1.2372065395809588,-6.899794822402635e-07,1.2372065395811513,-3.195336511587994e-05,2.2960200323735505,3.5315999999999996,-1.19958805505068,-0.410739363996975,3.681973341892304,311.2184050263878,314.90037836828014,False
4.933333333333321,2.1723209239402927,0.12,1.2390373728117778,-4.3276806011024656e-07,1.2390373728118533,-2.0012135143357585e-05,2.3028204168367497,3.5315999999999996,-1.2082701725568838,-0.47713208216508596,3.7996121437895747,311.24775865607035,315.04737079985995,False
4.949999999999988,2.192982097204721,0.12,1.240150669745194,-5.7447465981105654e-08,1.2401506697451954,-2.654110846962658e-06,2.306960525504185,3.5315999999999996,-1.2180732243978065,-0.5394420294961549,3.921528725291656,311.25063411405466,315.1721628393463,False
4.966666666666654,2.213655242164541,0.12,1.2404887498902126,4.331315084064684e-07,1.2404887498902883,2.00055078355375e-05,2.308218507906555,3.5315999999999996,-1.2289135659973287,-0.597257880400331,4.042994671238245,311.22847337944535,315.2714680506836,False
4.983333333333321,2.234330022716714,0.12,1.2404839609220135,9.511339215886339e-07,1.2404839609223781,4.393120844403329e-05,2.308200685958508,3.5315999999999996,-1.240687525525443,-0.6507101638231902,4.167993775631518,311.18118660695325,315.3491803825848,False
4.999999999999988,2.255004675711147,0.12,1.2404728997804535,1.3594984987298147e-06,1.2404728997811985,6.279341229086487e-05,2.308159522637363,3.5315999999999996,-1.2532960082520106,-0.700055239901012,4.295206072664799,311.1055185134316,315.40072458609643,False
5.016666666666654,2.2756790815217296,0.12,1.2404539377935384,1.5911373417306597e-06,1.240453937794559,7.349362320453643e-05,2.308088957685041,3.5315999999999996,-1.26666422875222,-0.7454466252296365,4.426628658151471,310.9977172690941,315.42434592724555,False
5.033333333333321,2.296353102683962,0.12,1.2404264723295928,1.671608721693034e-06,1.2404264723307192,7.721225472585924e-05,2.3079867498882485,3.5315999999999996,-1.2807384180707355,-0.787105663913709,4.568201954625637,310.85503170751844,315.42323366214407,False
5.049999999999987,2.317026594652316,0.12,1.2403901314477204,1.6645188275005337e-06,1.2403901314488373,7.688702233101189e-05,2.3078515172934955,3.5315999999999996,-1.2954720018615278,-0.8250790798607435,4.71993102427832,310.67661465572314,315.39654568000145,False
5.066666666666654,2.3376994039327523,0.12,1.2403441086905276,1.6386848384580084e-06,1.24034410869161,7.569651400593086e-05,2.3076802619489767,3.5315999999999996,-1.3108154516267534,-0.859030927875679,4.87756411442199,310.4645620778934,315.3421261923154,False
5.083333333333321,2.358371356329764,0.12,1.2402866001238027,1.6688745134862003e-06,1.2402866001249255,7.709465388895247e-05,2.30746627567417,3.5315999999999996,-1.3267103365694852,-0.888160937215875,5.040002397416297,310.22311450953595,315.26311690695223,False
5.099999999999987,2.3790422346603837,0.12,1.2402140596354256,1.846825839463497e-06,1.2402140596368008,8.532021168022481e-05,2.307196370581191,3.5315999999999996,-1.3430844734939418,-0.9112625783572821,5.203043364416321,309.95896797932653,315.16201134374285,False
5.116666666666654,2.3997117426687904,0.12,1.2401204074371732,2.256715710202095e-06,1.2401204074392265,0.00010426429964370704,2.3068479374208497,3.5315999999999996,-1.3598499257421146,-0.9280329881726895,5.355637427839748,309.68172605318534,315.03736348102507,False
5.13333333333332,2.420379467511578,0.12,1.2399983045110994,2.8278722259270746e-06,1.239998304514324,0.0001306656170078302,2.306393692797597,3.5315999999999996,-1.3769197373159212,-0.9426597954918208,5.490321354787574,309.4024035039243,314.89272485871186,False
